Data_Lancamento;Data_Competencia;Data_Vencimento;Data_Pagamento;Filial;Tipo_Lancamento;Sintetica;Analitica;Detalhada;Observacao;Fornecedor/Cliente;Centro_Custo;Conta;Forma_Pag/Rec;Valor_Original;Valor_Multa;Valor_Juros;Valor_Acrescimo;Valor_Desconto;Valor_Pago/Recebido;Status;Conciliado;Cod;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;LEONARDO;Despesa;05 - DESPESAS COM PESSOAL;5.10 - PRO LABORE;;CARTAO DE CREDITO LEONARDO P.F;BANCO SANTANDER (BRASIL) S.A.;DESPESAS VARIÁVEIS;LEONARDO PERESTRELO;BOLETO;R$610,89;;;;;-R$610,89;Liquidado;Não;56W78;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTRIBUICAO CONFEDERATIVA NEGOCIAVEL - MARCO 2025;SINDGASTRO-CE;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$625,40;;;;;-R$625,40;Liquidado;Não;RDEGD;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTRIBUICAO ASSISTENCIAL - MARCO 2025 (CONVENCAO  COLETIVA);SINDGASTRO-CE;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$75,03;;;;;-R$75,03;Liquidado;Não;MNT6R;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;TAXA MEDICA - MARCO 2025;SINDGASTRO-CE;LVP SERVIÇOS  ADMINISTRATIVOS LTDA;SANTANDER - FUJI ALDEOTA;BOLETO;R$220,00;;;;;-R$220,00;Liquidado;Não;6KT1J;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTRIBUIÇÃO ONFEDERATIVA NEGOCIAVEL - MARCO 2025;SINDGASTRO-CE;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$61,94;;;;;-R$61,94;Liquidado;Sim;C7RG5;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTRIBUIÇÃO ASSISTENCIAL - MARCO 2025;SINDGASTRO-CE;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$49,54;;;;;-R$49,54;Liquidado;Sim;D6V8U;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;TAXA MEDICA - MARCO 2025;SINDGASTRO-CE;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$20,00;;;;;-R$20,00;Liquidado;Sim;Z48HD;
08/04/2025;07/03/2025;14/04/2025;14/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;FUJI ALDEOTA - LEONARDO MOTA 774 / INSTALACAO: 5619175 / N CLIENTE: 51379880;COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$7.071,81;;;;;-R$7.071,81;Liquidado;Sim;WGJ3M;
08/04/2025;10/04/2025;10/05/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;NF 17215/4;MIAMI COMERCIAL E TECNICA LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.200,00;;;;;-R$1.200,00;Liquidado;Sim;V0QV2;
08/04/2025;10/01/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;NF 17215/3;MIAMI COMERCIAL E TECNICA LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.200,00;;;;;-R$1.200,00;Liquidado;Não;HLP99;
08/04/2025;01/04/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.3 - SOBREMESAS;NF 48566 - 178,50 NF 48130 - 308,40 NF 48494 - 438,30;EMPORIO BORWNIE;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$925,20;;;;;-R$925,20;Liquidado;Sim;FXLO6;
08/04/2025;06/03/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.16 - ALARME;;NF 405942;ALL TECH SEGURANCA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$250,00;;;;;-R$250,00;Liquidado;Sim;I8K3H;
08/04/2025;10/03/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.2 - DESCARTAVEIS;3.2.2 - EMBALAGENS PLÁSTICAS;NF 275696-1;COMERICAL MAB LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$391,51;;;;;-R$391,51;Liquidado;Sim;C6CMW;
08/04/2025;20/03/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;NF 276996;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.048,50;;;;;-R$1.048,50;Liquidado;Sim;1HXUQ;
08/04/2025;20/03/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.1 - ALUGUEL;6.1.1 - CONDOMÍNIO;ALUGUEL FUJI ALDEOTA - DOC 2698;MS IMOBILIARIA LTDA;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$9.800,00;;;;;-R$9.800,00;Liquidado;Sim;HRRWS;
08/04/2025;27/03/2025;10/04/2025;10/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.18 - ABASTECIMENTO DE GÁS - GEGAS;;NF 415775;CEGAS GAS NATURAL;DESPESAS FIXAS;SANTANDER - FUJI ALDEOTA;BOLETO;R$626,02;;;;;-R$626,02;Liquidado;Sim;LV5LS;
08/04/2025;20/03/2025;14/04/2025;14/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;CAMBEBA LOJA 6 / INSTALAÇÃO: 10437621 / N CLIENTE: 58532327 (CONTA NO CPF DO LEONARDO);COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$2.205,85;;;;;-R$2.205,85;Liquidado;Não;9FC48;
08/04/2025;20/03/2025;14/04/2025;14/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.21 - ENERGIA ;;LOJA 2 - CAMBEBA - INSTALAÇÃO: 10437617 / N CLIENTE: 58522907 (CONTA EM NOME DO CPF DO LEONARDO);COMPANHIA ENERGETICA DO CEARA - ENEL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.640,88;;;;;-R$1.640,88;Liquidado;Não;HE7NH;
08/04/2025;13/03/2025;10/04/2025;10/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.18 - ABASTECIMENTO DE GÁS - GEGAS;;ABASTECIMENTO DE GAS - NF 414349;CEGAS GAS NATURAL;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.341,47;;;;;-R$1.341,47;Liquidado;Não;RRV98;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.7 - DEDETIZACAO;;NF 67817 ( LJ 02, 03, 04, 05, 06);RIVA DETETIZAÇÃO;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$590,00;;;;;-R$590,00;Liquidado;Não;P8YTC;
08/04/2025;27/03/2025;10/04/2025;10/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;NF 170709 - MEL TRUFADO, SALSA TRUFA, TOMATE PELADO;VILLA ITALIA BRAZIL;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$318,00;;;;;-R$318,00;Liquidado;Não;UCG3N;
08/04/2025;01/04/2025;10/04/2025;10/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.3 - SOBREMESAS;NF 032025;EMPORIO BORWNIE;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$308,40;;;;;-R$308,40;Liquidado;Não;BUA45;
08/04/2025;27/03/2025;17/04/2025;17/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;NF 1468571 /  VENC:10/04/2025 E 17/04/2025;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.147,47;;;;;-R$1.147,47;Liquidado;Não;3RRNT;
08/04/2025;27/03/2025;11/04/2025;11/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;NF 1468571 /  VENC:10/04/2025 E 17/04/2025;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.147,47;;;;;-R$1.147,47;Liquidado;Não;TF3U1;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTRIBUIÇÃO CONFEDERATIVA NEGOCIAL - MARÇO 2025;SINDGASTRO-CE;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$61,94;;;;;-R$61,94;Liquidado;Não;LIZAK;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;CONTRIBUIÇÃO ASSISTENCIAL - MARÇO 2025;SINDGASTRO-CE;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$49,54;;;;;-R$49,54;Liquidado;Não;D7U1Z;
08/04/2025;08/04/2025;10/04/2025;10/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;TAXA MEDICA - SINDIGASTRO;SINDGASTRO-CE;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$20,00;;;;;-R$20,00;Liquidado;Não;LSBW5;
08/04/2025;12/03/2025;09/04/2025;09/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;NF 2037688 - COMPRA DE AGUA MINERAK COM E SEM GAS;INDAIA BRASIL AGUAS MINERAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$344,56;;;;;-R$344,56;Liquidado;Não;XOVL8;
08/04/2025;24/03/2025;09/04/2025;09/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;NF 555811 - COMPRA DE QUEIJOS; VIA LACTEA COMERCIO E REPRESENTACOES LTDA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.119,13;;;;;-R$1.119,13;Liquidado;Não;OKNZY;
08/04/2025;25/03/2025;09/04/2025;09/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.2 - BEBIDAS NÃO ALCOÓLICAS;NF 2213179 / 01 - COMPRA DE REDBULL;EMPRESA BRASILEIRA DE DISTRIBUICAO LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$734,40;;;;;-R$734,40;Liquidado;Não;GKT6J;
08/04/2025;25/03/2025;09/04/2025;09/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.2 - BEBIDAS NÃO ALCOÓLICAS;NF 2213214 / 01  - COMPRA DE REDBULL;EMPRESA BRASILEIRA DE DISTRIBUICAO LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$367,20;;;;;-R$367,20;Liquidado;Sim;MKC6K;
08/04/2025;09/01/2025;09/04/2025;09/04/2025;FUJI ALDEOTA;Despesa;07 - DESPESAS COM MANUTENCAO;7.2 - MANUTENCAO PREDIAL;;NF 322317/03;FORTALEZA TINTAS - ALDEOTA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$386,27;;;;;-R$386,27;Liquidado;Sim;9P15H;
08/04/2025;26/03/2025;09/04/2025;09/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;NF 1467783 / 01 NF 1467783/ 02 - VENC: 16/04/2025;SOLMAR DISTRIBUIDORA DE ALIMENTOS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.655,15;;;;;-R$1.655,15;Liquidado;Sim;M41X3;
08/04/2025;12/03/2025;09/04/2025;09/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;NF 2037506/1;INDAIA BRASIL AGUAS MINERAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$302,34;;;;;-R$302,34;Liquidado;Sim;OR473;
08/04/2025;01/04/2025;09/04/2025;09/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;NF 253338;HNK BR INDUSTRIA DE BEBIDAS LTDA.;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$877,19;;;;;-R$877,19;Liquidado;Sim;70N5I;
08/04/2025;07/04/2025;07/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.3 - SERVICOS DE TERCEIROS;6.3.4 - ENTREGA TERCEIRIZADA;3 ENTREGAS - UNIDADE ALDEOTA;FRANCISCO HERACLITO LIMA ALMEIDA - RAPYBOY;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$55,20;;;;;-R$55,20;Liquidado;Sim;TIY0U;
08/04/2025;26/03/2025;09/04/2025;09/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.1 - ALUGUEL;6.1.1 - CONDOMÍNIO;ALUGUEL LOJAS 4, 5, 6 - CAMBEBA;c mendes imoveis ltda me;DESPESAS FIXAS;SANTANDER - FUJI CAMBEBA;BOLETO;R$16.534,25;;;;;-R$17.371,88;Liquidado;Não;TBEEZ;
08/04/2025;26/03/2025;07/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;NF 4050 - CAMARAO 35KG;LE PESCADOS;PRODUÇÃO;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.050,00;;;;;-R$1.050,00;Liquidado;Não;EV69D;
08/04/2025;12/03/2025;07/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.5 - SISTEMA T.I;;VAREJO FACIL;POS CASH SERVIÇOS DE INFORMATICA LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$629,50;;;;;-R$629,50;Liquidado;Sim;0VCF0;
08/04/2025;01/04/2025;07/04/2025;07/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;NF 1464 - ENTREGA DE GELO CAMBEBA;PRODUTORA DE GELO ICEBERG LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.045,00;;;;;-R$1.045,00;Liquidado;Não;DEZXN;
08/04/2025;25/02/2025;08/04/2025;08/04/2025;FUJI ALDEOTA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;NF 460573/03;OPÇÃO DISTRIBUIDORA DE ALIMENTOS E BEBIDAS;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;BOLETO;R$1.042,12;;;;;-R$1.042,12;Liquidado;Sim;LA6R2;
08/04/2025;01/04/2025;08/04/2025;08/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;NF 9353;FILE BOM;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.436,44;;;;;-R$1.436,44;Liquidado;Não;22C5S;
08/04/2025;18/03/2025;08/04/2025;08/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.2 - DEMAIS INSUMOS;NF 276818;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$405,00;;;;;-R$405,00;Liquidado;Não;ZFODU;
08/04/2025;18/03/2025;08/04/2025;08/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.1 - INSUMOS;3.1.1 - PROTEÍNAS;NF 276896;MIRAY COMERCIO DE PEIXEIS E PRODUTOS ORIENTAIS LTDA;PRODUÇÃO;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.178,60;;;;;-R$1.178,60;Liquidado;Não;884QQ;
08/04/2025;11/03/2025;08/04/2025;08/04/2025;FUJI CAMBEBA;Despesa;03 - C.M.V;3.4 - PRODUTOS;3.4.1 - BEBIDAS ALCOÓLICAS;NF 6778750;D ORIGEM;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$1.919,75;;;;;-R$1.919,75;Liquidado;Não;XCODZ;
07/04/2025;03/04/2025;03/04/2025;03/04/2025;FUJI ALDEOTA;Despesa;14 - DESPESAS NAO OPERACIONAIS;14.1 - INVESTIMENTOS;14.1.2 - AQUISICAO DE MAQ. E EQUIP.;REF: TV PARA CAMARAS DE SEGURANÇA;MAGAZINE LUIZA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$2.345,60;;;;;-R$2.345,60;Liquidado;Sim;NO27R;
07/04/2025;03/04/2025;03/04/2025;03/04/2025;FUJI ALDEOTA;Despesa;14 - DESPESAS NAO OPERACIONAIS;14.1 - INVESTIMENTOS;14.1.2 - AQUISICAO DE MAQ. E EQUIP.;REF: NOTEBOOK ;MAGAZINE LUIZA;DESPESAS VARIÁVEIS;SANTANDER - FUJI ALDEOTA;PIX;R$2.249,10;;;;;-R$2.249,10;Liquidado;Sim;M7MDO;
07/04/2025;14/03/2025;05/04/2025;07/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;nf 18029/01;MIAMI COMERCIAL E TECNICA LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$226,80;;;;;-R$226,80;Liquidado;Não;DT3DB;
07/04/2025;12/03/2025;05/04/2025;07/04/2025;FUJI CAMBEBA;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.5 - SISTEMA T.I;;varejo facil;POS CASH SERVIÇOS DE INFORMATICA LTDA;DESPESAS VARIÁVEIS;SANTANDER - FUJI CAMBEBA;BOLETO;R$269,80;;;;;-R$269,80;Liquidado;Não;UL66H;
07/04/2025;07/04/2025;07/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;SUSHIMAN DIAS: 24/03/2025 03/04/2025;CICERO VITOR GOIS NOBRE;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$258,00;;;;;-R$258,00;Liquidado;Não;9SOII;
07/04/2025;07/04/2025;07/05/2025;;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;SUSHIMAN  DIA: 06/04;TIAGO BEZERRA DE CARVALHO;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$129,00;;;;;;Vencido;Não;2PUWB;
07/04/2025;07/04/2025;14/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO:  SUSHIMAN DIAS: 04, 05 E 06/04/2025;RIKELME DE JESUS;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$387,00;;;;;-R$387,00;Liquidado;Não;64C09;
07/04/2025;07/04/2025;07/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO GERENTE DIA: 01/04/2025;JOSE SERGIO BANDEIRA   LIMA;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$150,00;;;;;-R$150,00;Liquidado;Não;RM9YK;
07/04/2025;07/04/2025;07/05/2025;;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO: GARÇON 01/04/2025;ERMILSON ALVES DA COSTA;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$100,00;;;;;;Vencido;Não;687WV;
07/04/2025;07/04/2025;14/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO:PIA DIAS: 31/03/2025 E 01,02,03,04,05,06/04/2025 ;TICIA COUTO;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$560,00;;;;;-R$560,00;Liquidado;Não;Z7IIY;
07/04/2025;07/04/2025;07/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO: BARMAN DIAS : 31/03/2025, 04 E 05/04/2025;DAYANE BRANDÃO  LOPES;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$300,00;;;;;-R$300,00;Liquidado;Não;7FUDS;
07/04/2025;07/04/2025;07/05/2025;;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO : BARMAN DIA: 24/03/2025 e  06/04/2025;DALTON RODRIGUES DA SILVA;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;BOLETO;R$200,00;;;;;;Vencido;Não;4FOJK;
07/04/2025;07/04/2025;07/04/2025;07/04/2025;LEONARDO;Despesa;05 - DESPESAS COM PESSOAL;5.10 - PRO LABORE;;ESCOLA IVENS - PARCELA ABRIL;COLEGIO SANTA CECILIA;DESPESA COM PESSOAL;LEONARDO PERESTRELO;BOLETO;R$2.636,85;;;;;-R$2.636,85;Liquidado;Não;5MDF8;
07/04/2025;07/04/2025;14/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO : BARMAN DIA:04 E 05/04/2025;PABLO GODOY;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$200,00;;;;;-R$200,00;Liquidado;Não;BFP3K;
07/04/2025;07/02/2025;07/04/2025;07/04/2025;LEONARDO;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;PARCELA 03/12 (OBS: 6 PARCELA ESTA PAGA);SECRETARIA MUNICIPAL DAS FINANÇAS - SEFIN;DESPESA COM PESSOAL;LEONARDO PERESTRELO;BOLETO;R$419,99;;;;;-R$419,99;Liquidado;Não;9RM6H;
07/04/2025;07/03/2025;07/05/2025;;LEONARDO;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;PARCELA 03/12 (OBS: 6 PARCELA ESTA PAGA);SECRETARIA MUNICIPAL DAS FINANÇAS - SEFIN;DESPESA COM PESSOAL;LEONARDO PERESTRELO;BOLETO;R$419,99;;;;;;Vencido;Não;9RM6H;
07/04/2025;07/04/2025;07/06/2025;;LEONARDO;Despesa;06 - DESPESAS ADMINISTRATIVAS;6.11 - DESPESAS DIVERSAS;;PARCELA 03/12 (OBS: 6 PARCELA ESTA PAGA);SECRETARIA MUNICIPAL DAS FINANÇAS - SEFIN;DESPESA COM PESSOAL;LEONARDO PERESTRELO;BOLETO;R$419,99;;;;;;A vencer;Não;9RM6H;
07/04/2025;07/04/2025;14/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO : RECEPCIONISTA DIA: 02 E 05/04/2025;LUCIANA QUEIROZ DE CARVALHO;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$200,00;;;;;-R$200,00;Liquidado;Não;HZH3F;
07/04/2025;07/04/2025;14/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO : SERVIÇOS GERAIS DIA: 02,04,05 E 06/04/2025;BEATRIZ ;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$320,00;;;;;-R$320,00;Liquidado;Não;S7F3A;
07/04/2025;29/03/2025;05/04/2025;07/04/2025;LEONARDO;Despesa;05 - DESPESAS COM PESSOAL;5.10 - PRO LABORE;;INTERNET BANDA LARGA LEONARDO;ALARES;DESPESA COM PESSOAL;LEONARDO PERESTRELO;BOLETO;R$99,93;;;;;-R$99,93;Liquidado;Não;IXW89;
07/04/2025;07/04/2025;14/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO : SERVIÇOS GERAIS DIA:01, 02 E 03/04/2025;MARIA DA CONCEIÇÃO TEXEIRA;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$240,00;;;;;-R$240,00;Liquidado;Não;VL7I0;
07/04/2025;07/04/2025;14/04/2025;07/04/2025;FUJI ALDEOTA;Despesa;05 - DESPESAS COM PESSOAL;5.15 - DIÁRIA EXTRA;;FUNÇÃO : BARMAN  DIA: 31/03/2025;CRISTIANO HENRY;DESPESA COM PESSOAL;SANTANDER - FUJI ALDEOTA;PIX;R$100,00;;;;;-R$100,00;Liquidado;Não;0NRKI;
